survey_name,user_id,question,response,question_type,q_order
housing-survey,a6395a2a-7115-4873-b1aa-02e8c27304c6,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,a6395a2a-7115-4873-b1aa-02e8c27304c6,"In the next five years, what is the likelihood of you becoming a homeowner?",Very unlikely,single_select,5
housing-survey,a6395a2a-7115-4873-b1aa-02e8c27304c6,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,a64031ab-e7d3-4708-ba6e-84ec971cada6,Where do you currently live?,City,single_select,1
housing-survey,a64031ab-e7d3-4708-ba6e-84ec971cada6,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,a64031ab-e7d3-4708-ba6e-84ec971cada6,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,a64031ab-e7d3-4708-ba6e-84ec971cada6,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,a64031ab-e7d3-4708-ba6e-84ec971cada6,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,a65da171-802d-47b2-9c33-3718dfe6cf5a,Where do you currently live?,Suburbs,single_select,2
housing-survey,a65da171-802d-47b2-9c33-3718dfe6cf5a,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,a65da171-802d-47b2-9c33-3718dfe6cf5a,"In your area, how do you expect housing prices to change in the next year?",Decrease somewhat,single_select,4
housing-survey,a65da171-802d-47b2-9c33-3718dfe6cf5a,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,a65da171-802d-47b2-9c33-3718dfe6cf5a,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,a6a97596-8c48-4a2e-adcb-b697fffb152f,Where do you currently live?,City,single_select,1
housing-survey,a6a97596-8c48-4a2e-adcb-b697fffb152f,When was the last time you moved?,2-3 years ago,single_select,3
housing-survey,a6a97596-8c48-4a2e-adcb-b697fffb152f,"In your area, how do you expect housing prices to change in the next year?",Increase a lot,single_select,1
housing-survey,a6a97596-8c48-4a2e-adcb-b697fffb152f,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat unlikely,single_select,4
housing-survey,a6a97596-8c48-4a2e-adcb-b697fffb152f,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,a6fe7ee9-440c-4f6d-92c2-72509b5a10de,Where do you currently live?,City,single_select,1
housing-survey,a6fe7ee9-440c-4f6d-92c2-72509b5a10de,When was the last time you moved?,1-2 years ago,single_select,2
housing-survey,a6fe7ee9-440c-4f6d-92c2-72509b5a10de,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,a6fe7ee9-440c-4f6d-92c2-72509b5a10de,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,a6fe7ee9-440c-4f6d-92c2-72509b5a10de,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,a731d60d-6136-4cb0-9dda-386de1f17d48,Where do you currently live?,City,single_select,1
housing-survey,a731d60d-6136-4cb0-9dda-386de1f17d48,When was the last time you moved?,1-2 years ago,single_select,2
housing-survey,a731d60d-6136-4cb0-9dda-386de1f17d48,"In your area, how do you expect housing prices to change in the next year?",Increase a lot,single_select,1
housing-survey,a731d60d-6136-4cb0-9dda-386de1f17d48,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,a731d60d-6136-4cb0-9dda-386de1f17d48,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,a76edbb9-5260-46d0-9518-3c381032ddd4,Where do you currently live?,City,single_select,1
housing-survey,a76edbb9-5260-46d0-9518-3c381032ddd4,When was the last time you moved?,More than 5 years ago,single_select,6
housing-survey,a76edbb9-5260-46d0-9518-3c381032ddd4,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,a76edbb9-5260-46d0-9518-3c381032ddd4,"In the next five years, what is the likelihood of you becoming a homeowner?",Prefer not to answer,single_select,6
housing-survey,a76edbb9-5260-46d0-9518-3c381032ddd4,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,a7725971-7691-436d-bf8a-b774b1315a0d,Where do you currently live?,City,single_select,1
housing-survey,a7725971-7691-436d-bf8a-b774b1315a0d,When was the last time you moved?,3-4 years go,single_select,4
housing-survey,a7725971-7691-436d-bf8a-b774b1315a0d,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,a7725971-7691-436d-bf8a-b774b1315a0d,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,a7725971-7691-436d-bf8a-b774b1315a0d,Rent control is a necessary and effective way to keep housing prices down.,Somewhat disagree,single_select,4
housing-survey,a7d93147-56ae-469b-8bfb-8343e9532758,Where do you currently live?,Suburbs,single_select,2
housing-survey,a7d93147-56ae-469b-8bfb-8343e9532758,When was the last time you moved?,3-4 years go,single_select,4
housing-survey,a7d93147-56ae-469b-8bfb-8343e9532758,"In your area, how do you expect housing prices to change in the next year?",No change,single_select,3
housing-survey,a7d93147-56ae-469b-8bfb-8343e9532758,"In the next five years, what is the likelihood of you becoming a homeowner?",Neither likely nor unlikely,single_select,3
housing-survey,a7d93147-56ae-469b-8bfb-8343e9532758,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,a80220fe-1149-4e6d-a122-4cc68bd0ae35,Where do you currently live?,City,single_select,1
housing-survey,a80220fe-1149-4e6d-a122-4cc68bd0ae35,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,a80220fe-1149-4e6d-a122-4cc68bd0ae35,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,a80220fe-1149-4e6d-a122-4cc68bd0ae35,"In the next five years, what is the likelihood of you becoming a homeowner?",Neither likely nor unlikely,single_select,3
housing-survey,a80220fe-1149-4e6d-a122-4cc68bd0ae35,Rent control is a necessary and effective way to keep housing prices down.,Neither agree nor disagree,single_select,3
housing-survey,a81aaad5-88f0-4ea8-b1b6-c44c57c02b91,Where do you currently live?,City,single_select,1
housing-survey,a81aaad5-88f0-4ea8-b1b6-c44c57c02b91,When was the last time you moved?,1-2 years ago,single_select,2
housing-survey,a81aaad5-88f0-4ea8-b1b6-c44c57c02b91,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,a81aaad5-88f0-4ea8-b1b6-c44c57c02b91,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,a81aaad5-88f0-4ea8-b1b6-c44c57c02b91,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,a81c7ddd-f990-4359-a90e-d6a502f7ac33,Where do you currently live?,City,single_select,1
housing-survey,a81c7ddd-f990-4359-a90e-d6a502f7ac33,When was the last time you moved?,1-2 years ago,single_select,2
housing-survey,a81c7ddd-f990-4359-a90e-d6a502f7ac33,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,a81c7ddd-f990-4359-a90e-d6a502f7ac33,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,a81c7ddd-f990-4359-a90e-d6a502f7ac33,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,a864e9c4-4494-4c11-8a7b-77e814e6f647,Where do you currently live?,Rural area,single_select,3
housing-survey,a864e9c4-4494-4c11-8a7b-77e814e6f647,When was the last time you moved?,4-5 years ago,single_select,5
housing-survey,a864e9c4-4494-4c11-8a7b-77e814e6f647,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,a864e9c4-4494-4c11-8a7b-77e814e6f647,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat likely,single_select,2
housing-survey,a864e9c4-4494-4c11-8a7b-77e814e6f647,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,a8cf4b03-2cf6-44f4-88df-a128cb4dcada,Where do you currently live?,City,single_select,1
housing-survey,a8cf4b03-2cf6-44f4-88df-a128cb4dcada,When was the last time you moved?,1-2 years ago,single_select,2
housing-survey,a8cf4b03-2cf6-44f4-88df-a128cb4dcada,"In your area, how do you expect housing prices to change in the next year?",No change,single_select,3
housing-survey,a8cf4b03-2cf6-44f4-88df-a128cb4dcada,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,a8cf4b03-2cf6-44f4-88df-a128cb4dcada,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,a9471e35-6c8d-49a8-9fb5-fc0f9a50327a,Where do you currently live?,Suburbs,single_select,2
housing-survey,a9471e35-6c8d-49a8-9fb5-fc0f9a50327a,When was the last time you moved?,1-2 years ago,single_select,2
housing-survey,a9471e35-6c8d-49a8-9fb5-fc0f9a50327a,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,aa0bc0e6-77cc-4848-92b6-710f36e071ce,Where do you currently live?,City,single_select,1
housing-survey,aa0bc0e6-77cc-4848-92b6-710f36e071ce,When was the last time you moved?,2-3 years ago,single_select,3
housing-survey,aa0bc0e6-77cc-4848-92b6-710f36e071ce,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,aa0bc0e6-77cc-4848-92b6-710f36e071ce,"In the next five years, what is the likelihood of you becoming a homeowner?",Neither likely nor unlikely,single_select,3
housing-survey,aa0bc0e6-77cc-4848-92b6-710f36e071ce,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,ac286025-1c46-41db-8c53-dfbbb2a4dd71,Where do you currently live?,Rural area,single_select,3
housing-survey,ac286025-1c46-41db-8c53-dfbbb2a4dd71,When was the last time you moved?,3-4 years go,single_select,4
housing-survey,ac286025-1c46-41db-8c53-dfbbb2a4dd71,"In your area, how do you expect housing prices to change in the next year?",No change,single_select,3
housing-survey,ac286025-1c46-41db-8c53-dfbbb2a4dd71,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat likely,single_select,2
housing-survey,ac286025-1c46-41db-8c53-dfbbb2a4dd71,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,ac79a9a0-c959-426b-95fa-82218f3685a0,Where do you currently live?,Suburbs,single_select,2
housing-survey,ac79a9a0-c959-426b-95fa-82218f3685a0,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,ac79a9a0-c959-426b-95fa-82218f3685a0,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,ac79a9a0-c959-426b-95fa-82218f3685a0,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat likely,single_select,2
housing-survey,ac79a9a0-c959-426b-95fa-82218f3685a0,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,ac952b9c-9405-4a7f-8ef9-7803d8f844bb,Where do you currently live?,Suburbs,single_select,2
housing-survey,ac952b9c-9405-4a7f-8ef9-7803d8f844bb,When was the last time you moved?,3-4 years go,single_select,4
housing-survey,ac952b9c-9405-4a7f-8ef9-7803d8f844bb,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,ac952b9c-9405-4a7f-8ef9-7803d8f844bb,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,ac952b9c-9405-4a7f-8ef9-7803d8f844bb,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,ad5077b3-2009-49da-a73c-7c03d1d7df3c,Where do you currently live?,City,single_select,1
housing-survey,ad5077b3-2009-49da-a73c-7c03d1d7df3c,When was the last time you moved?,3-4 years go,single_select,4
housing-survey,ad5077b3-2009-49da-a73c-7c03d1d7df3c,"In your area, how do you expect housing prices to change in the next year?",Increase a lot,single_select,1
housing-survey,ad5077b3-2009-49da-a73c-7c03d1d7df3c,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,ad5077b3-2009-49da-a73c-7c03d1d7df3c,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,ad70ce2e-9a0e-4ad3-a7d7-93d0a22a1189,Where do you currently live?,Suburbs,single_select,2
housing-survey,ad70ce2e-9a0e-4ad3-a7d7-93d0a22a1189,When was the last time you moved?,1-2 years ago,single_select,2
housing-survey,ad7e3aa3-2312-48cd-921b-a277d693c6cb,Where do you currently live?,City,single_select,1
housing-survey,ad7e3aa3-2312-48cd-921b-a277d693c6cb,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,ad7e3aa3-2312-48cd-921b-a277d693c6cb,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,ad7e3aa3-2312-48cd-921b-a277d693c6cb,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,ad7e3aa3-2312-48cd-921b-a277d693c6cb,Rent control is a necessary and effective way to keep housing prices down.,Neither agree nor disagree,single_select,3
housing-survey,add8ea0a-a0f0-49cf-910d-a9a73006a717,Where do you currently live?,Suburbs,single_select,2
housing-survey,add8ea0a-a0f0-49cf-910d-a9a73006a717,When was the last time you moved?,2-3 years ago,single_select,3
